,Suburb,Rooms,Type,Price,Method,SellerG,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Lattitude,Longtitude,Regionname,Propertycount
152,Albert Park,3,h,3755000.0,S,Greg,3.3,3206.0,3.0,2.0,2.0,325.0,151.22021949239888,1965.8799955347176,-37.8413,144.95,Southern Metropolitan,3280.0
153,Albert Park,4,h,2140000.0,S,Greg,3.3,3206.0,3.0,2.0,1.0,183.0,145.0,1880.0,-37.8434,144.9495,Southern Metropolitan,3280.0
154,Albert Park,2,u,1810000.0,PI,Marshall,3.3,3206.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.809849065321295,144.99633776420606,Southern Metropolitan,3280.0
155,Albert Park,2,h,1750000.0,S,Marshall,3.3,3206.0,2.0,1.0,1.0,162.0,151.22021949239888,1965.8799955347176,-37.8416,144.9488,Southern Metropolitan,3280.0
156,Albert Park,2,h,980000.0,S,Greg,3.3,3206.0,2.0,1.0,0.0,79.0,68.0,1890.0,-37.8387,144.9519,Southern Metropolitan,3280.0
157,Albert Park,3,h,2030000.0,S,hockingstuart,3.3,3206.0,3.0,2.0,0.0,152.0,151.22021949239888,1965.8799955347176,-37.8488,144.9551,Southern Metropolitan,3280.0
158,Albert Park,3,h,1740000.0,PI,Marshall,3.3,3206.0,3.0,2.0,2.0,147.0,134.0,1890.0,-37.8448,144.9453,Southern Metropolitan,3280.0
159,Albert Park,3,h,2800000.0,VB,Buxton,3.3,3206.0,3.0,3.0,1.0,0.0,151.22021949239888,1965.8799955347176,-37.8399,144.9577,Southern Metropolitan,3280.0
160,Albert Park,1,h,985000.0,S,Marshall,3.3,3206.0,1.0,1.0,0.0,81.0,54.0,1900.0,-37.8411,144.9497,Southern Metropolitan,3280.0
161,Alphington,4,h,2000000.0,S,Brace,6.4,3078.0,3.0,2.0,4.0,853.0,263.0,1930.0,-37.7707,145.0318,Northern Metropolitan,2211.0
162,Alphington,3,h,1110000.0,S,Jellis,6.4,3078.0,3.0,2.0,2.0,208.0,151.22021949239888,2013.0,-37.7854,145.0325,Northern Metropolitan,2211.0
163,Alphington,3,h,1492000.0,S,Jellis,6.4,3078.0,3.0,2.0,2.0,411.0,151.22021949239888,1965.8799955347176,-37.7713,145.0279,Northern Metropolitan,2211.0
164,Alphington,2,u,480000.0,PI,Miles,6.4,3078.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.809849065321295,144.99633776420606,Northern Metropolitan,2211.0
165,Alphington,3,t,1304000.0,SP,Holland,6.4,3078.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.809849065321295,144.99633776420606,Northern Metropolitan,2211.0
166,Alphington,4,h,1717500.0,S,Collins,6.4,3078.0,4.0,2.0,1.0,599.0,203.0,1925.0,-37.7717,145.031,Northern Metropolitan,2211.0
167,Alphington,5,h,2840000.0,S,Nelson,6.4,3078.0,5.0,4.0,4.0,809.0,165.0,1910.0,-37.775,145.0268,Northern Metropolitan,2211.0
168,Alphington,2,u,525500.0,S,Miles,6.4,3078.0,2.0,1.0,1.0,88.0,60.0,1960.0,-37.7791,145.0306,Northern Metropolitan,2211.0
169,Alphington,2,t,805000.0,S,Miles,6.4,3078.0,2.0,2.0,3.0,155.0,140.0,2004.0,-37.7804,145.0308,Northern Metropolitan,2211.0
170,Alphington,2,u,465000.0,S,McGrath,6.4,3078.0,2.0,1.0,1.0,0.0,151.22021949239888,1965.8799955347176,-37.7773,145.0314,Northern Metropolitan,2211.0
171,Alphington,3,h,1480000.0,S,Nelson,6.4,3078.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.809849065321295,144.99633776420606,Northern Metropolitan,2211.0
172,Alphington,3,h,2000000.0,PI,hockingstuart,6.4,3078.0,3.0,3.0,2.0,686.0,151.22021949239888,1965.8799955347176,-37.78,145.0341,Northern Metropolitan,2211.0
173,Alphington,3,h,1540000.0,S,Nelson,6.4,3078.0,3.0,1.0,2.0,592.0,151.22021949239888,1965.8799955347176,-37.7755,145.0288,Northern Metropolitan,2211.0
174,Alphington,2,u,590000.0,PI,Nelson,6.4,3078.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.809849065321295,144.99633776420606,Northern Metropolitan,2211.0
175,Alphington,2,u,820000.0,S,Nelson,6.4,3078.0,2.0,1.0,1.0,183.0,151.22021949239888,1965.8799955347176,-37.7747,145.0264,Northern Metropolitan,2211.0
176,Alphington,4,h,1830000.0,S,Nelson,6.4,3078.0,4.0,2.0,2.0,606.0,112.0,1970.0,-37.7743,145.0316,Northern Metropolitan,2211.0
177,Alphington,4,h,2100000.0,S,Nelson,6.4,3078.0,4.0,2.0,2.0,575.0,271.0,2008.0,-37.7723,145.0319,Northern Metropolitan,2211.0
178,Alphington,3,h,865000.0,SP,hockingstuart,6.4,3078.0,3.0,1.0,1.0,180.0,131.0,2010.0,-37.7802,145.0243,Northern Metropolitan,2211.0
179,Alphington,2,u,390000.0,VB,Nelson,6.4,3078.0,2.0,1.0,1.0,0.0,60.0,1960.0,-37.7773,145.0314,Northern Metropolitan,2211.0
180,Alphington,2,t,650000.0,SP,Brace,6.4,3078.0,0.0,1.0,0.0,0.0,151.22021949239888,1965.8799955347176,-37.7848,145.025,Northern Metropolitan,2211.0
181,Alphington,2,u,512000.0,S,Love,6.4,3078.0,2.0,1.0,1.0,0.0,61.0,1965.0,-37.7805,145.0262,Northern Metropolitan,2211.0
182,Alphington,3,h,1361000.0,S,Collins,6.4,3078.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.7796,145.0285,Northern Metropolitan,2211.0
183,Alphington,3,h,1310000.0,S,Jellis,6.4,3078.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.809849065321295,144.99633776420606,Northern Metropolitan,2211.0
184,Alphington,3,h,570000.0,VB,Thomas,6.4,3078.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.809849065321295,144.99633776420606,Northern Metropolitan,2211.0
185,Alphington,3,h,1165000.0,S,Barry,6.4,3078.0,3.0,1.0,2.0,979.0,151.22021949239888,1965.8799955347176,-37.7792,145.029,Northern Metropolitan,2211.0
186,Alphington,2,u,530000.0,S,Jellis,6.4,3078.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.809849065321295,144.99633776420606,Northern Metropolitan,2211.0
187,Alphington,4,h,1900000.0,SP,McGrath,6.4,3078.0,4.0,2.0,2.0,556.0,272.0,1930.0,-37.7844,145.0225,Northern Metropolitan,2211.0
188,Alphington,3,h,1485000.0,SP,McGrath,6.4,3078.0,3.0,0.0,0.0,597.0,151.22021949239888,1965.8799955347176,-37.7781,145.0284,Northern Metropolitan,2211.0
189,Alphington,4,h,1950000.0,S,Jellis,6.4,3078.0,4.0,2.0,3.0,589.0,210.0,1920.0,-37.7719,145.0309,Northern Metropolitan,2211.0
190,Altona,3,h,520000.0,VB,Greg,13.8,3018.0,3.0,2.0,1.0,352.0,242.0,2015.0,-37.87,144.825,Western Metropolitan,5301.0
191,Altona,5,h,1525000.0,S,Greg,13.8,3018.0,5.0,3.0,3.0,729.0,268.0,2005.0,-37.8721,144.8105,Western Metropolitan,5301.0
192,Altona,2,t,720000.0,S,hockingstuart,13.8,3018.0,2.0,1.0,2.0,292.0,125.0,2013.0,-37.8687,144.8197,Western Metropolitan,5301.0
193,Altona,3,h,1120000.0,S,Barlow,13.8,3018.0,3.0,1.0,2.0,506.0,120.0,1930.0,-37.8693,144.8375,Western Metropolitan,5301.0
194,Altona,4,h,780000.0,PI,Sweeney,13.8,3018.0,4.0,1.0,4.0,655.0,151.22021949239888,1965.8799955347176,-37.868,144.8154,Western Metropolitan,5301.0
195,Altona,4,h,1780000.0,SP,Greg,13.8,3018.0,4.0,3.0,6.0,1057.0,220.0,1962.0,-37.8681,144.819,Western Metropolitan,5301.0
196,Altona,3,u,630000.0,S,Barlow,13.8,3018.0,2.0,1.0,2.0,311.0,94.0,1955.0,-37.8702,144.8143,Western Metropolitan,5301.0
197,Altona,2,u,406000.0,SP,hockingstuart,13.8,3018.0,2.0,1.0,1.0,65.0,151.22021949239888,1965.8799955347176,-37.8693,144.8171,Western Metropolitan,5301.0
198,Altona,3,h,660000.0,VB,Greg,13.8,3018.0,3.0,1.0,1.0,602.0,123.0,1955.0,-37.8616,144.8116,Western Metropolitan,5301.0
199,Altona,3,h,683500.0,S,Greg,13.8,3018.0,3.0,1.0,1.0,530.0,151.22021949239888,1965.8799955347176,-37.8594,144.817,Western Metropolitan,5301.0
200,Altona,2,u,540000.0,VB,hockingstuart,13.8,3018.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.809849065321295,144.99633776420606,Western Metropolitan,5301.0
201,Altona,2,u,580000.0,S,Barlow,13.8,3018.0,2.0,1.0,1.0,225.0,93.0,1988.0,-37.8696,144.827,Western Metropolitan,5301.0
202,Altona,3,h,1335000.0,S,hockingstuart,13.8,3018.0,3.0,1.0,4.0,777.0,22.0,1953.0,-37.8697,144.8249,Western Metropolitan,5301.0
203,Altona,3,t,800000.0,SP,hockingstuart,13.8,3018.0,3.0,2.0,2.0,280.0,151.22021949239888,1997.0,-37.8734,144.8143,Western Metropolitan,5301.0
204,Altona,2,u,510000.0,S,Village,13.8,3018.0,2.0,1.0,1.0,127.0,76.0,1990.0,-37.8686,144.8182,Western Metropolitan,5301.0
205,Altona,4,h,1070000.0,S,Barlow,13.8,3018.0,4.0,2.0,2.0,695.0,151.22021949239888,1965.8799955347176,-37.8733,144.8147,Western Metropolitan,5301.0
206,Altona,2,u,425000.0,S,hockingstuart,13.8,3018.0,2.0,1.0,2.0,115.0,57.0,1980.0,-37.871,144.8185,Western Metropolitan,5301.0
207,Altona,3,u,605000.0,S,Jas,13.8,3018.0,3.0,2.0,2.0,230.0,151.22021949239888,1965.8799955347176,-37.8646,144.827,Western Metropolitan,5301.0
208,Altona,3,t,705000.0,S,hockingstuart,13.8,3018.0,3.0,2.0,2.0,197.0,152.0,1965.8799955347176,-37.8579,144.8181,Western Metropolitan,5301.0
209,Altona,2,u,391000.0,SP,Greg,13.8,3018.0,2.0,1.0,1.0,0.0,65.0,1965.0,-37.8678,144.8384,Western Metropolitan,5301.0
210,Altona,2,u,440000.0,SP,hockingstuart,13.8,3018.0,2.0,1.0,1.0,0.0,151.22021949239888,1965.8799955347176,-37.8659,144.83100000000002,Western Metropolitan,5301.0
211,Altona,4,h,845000.0,S,hockingstuart,13.8,3018.0,4.0,1.0,2.0,745.0,130.0,1950.0,-37.8658,144.8155,Western Metropolitan,5301.0
212,Altona,3,h,766000.0,S,Williams,13.8,3018.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.809849065321295,144.99633776420606,Western Metropolitan,5301.0
213,Altona,3,t,743000.0,SP,Gunn&Co,13.8,3018.0,3.0,2.0,2.0,211.0,176.0,1965.8799955347176,-37.8698,144.816,Western Metropolitan,5301.0
214,Altona,3,t,650000.0,SP,Williams,13.8,3018.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.809849065321295,144.99633776420606,Western Metropolitan,5301.0
215,Altona,3,u,730000.0,SP,Barlow,13.8,3018.0,3.0,2.0,1.0,69.0,141.0,2014.0,-37.868,144.8286,Western Metropolitan,5301.0
216,Altona,3,t,916500.0,S,hockingstuart,13.8,3018.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.809849065321295,144.99633776420606,Western Metropolitan,5301.0
217,Altona,3,h,635000.0,S,Sweeney,13.8,3018.0,3.0,1.0,4.0,625.0,151.22021949239888,1960.0,-37.8611,144.8114,Western Metropolitan,5301.0
218,Altona,2,u,620000.0,SP,hockingstuart,13.8,3018.0,2.0,1.0,1.0,168.0,151.22021949239888,1965.8799955347176,-37.8676,144.8202,Western Metropolitan,5301.0
219,Altona,2,u,447000.0,S,Burnham,13.8,3018.0,2.0,1.0,1.0,137.0,77.0,1990.0,-37.8655,144.8299,Western Metropolitan,5301.0
220,Altona,3,u,730000.0,SP,Barlow,13.8,3018.0,3.0,2.0,1.0,70.0,151.22021949239888,1965.8799955347176,-37.868,144.8287,Western Metropolitan,5301.0
221,Altona,3,h,678000.0,S,hockingstuart,13.8,3018.0,3.0,1.0,2.0,606.0,87.0,1950.0,-37.8608,144.8124,Western Metropolitan,5301.0
222,Altona,2,u,580000.0,PI,Biggin,13.8,3018.0,2.0,2.0,1.0,175.0,76.0,2013.0,-37.8687,144.8268,Western Metropolitan,5301.0
223,Altona,3,h,712000.0,S,hockingstuart,13.8,3018.0,3.0,1.0,2.0,363.0,151.22021949239888,1965.8799955347176,-37.8674,144.8375,Western Metropolitan,5301.0
224,Altona,3,h,840000.0,SP,Greg,13.8,3018.0,3.0,2.0,2.0,534.0,136.0,1965.0,-37.86,144.8245,Western Metropolitan,5301.0
225,Altona,3,h,980000.0,S,Barlow,13.8,3018.0,3.0,1.0,2.0,724.0,151.22021949239888,1965.8799955347176,-37.8672,144.817,Western Metropolitan,5301.0
226,Altona,4,h,1000000.0,S,Barlow,13.8,3018.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.809849065321295,144.99633776420606,Western Metropolitan,5301.0
227,Altona,3,t,605100.0,S,hockingstuart,13.8,3018.0,3.0,2.0,0.0,265.0,151.22021949239888,1965.8799955347176,-37.8583,144.8172,Western Metropolitan,5301.0
228,Altona,3,h,880000.0,PI,Barlow,13.8,3018.0,3.0,3.0,1.0,577.0,151.22021949239888,1965.8799955347176,-37.8699,144.8235,Western Metropolitan,5301.0
229,Altona,3,u,577000.0,S,Williams,13.8,3018.0,3.0,2.0,1.0,205.0,113.0,2007.0,-37.8684,144.815,Western Metropolitan,5301.0
230,Altona,4,h,1030000.0,S,Barlow,13.8,3018.0,4.0,1.0,0.0,797.0,151.22021949239888,1965.8799955347176,-37.8663,144.8387,Western Metropolitan,5301.0
231,Altona,3,u,605000.0,S,Barlow,13.8,3018.0,3.0,1.0,2.0,181.0,151.22021949239888,1965.8799955347176,-37.8659,144.822,Western Metropolitan,5301.0
232,Altona,3,h,685000.0,S,Barlow,13.8,3018.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.809849065321295,144.99633776420606,Western Metropolitan,5301.0
233,Altona,3,h,753000.0,S,Barlow,13.8,3018.0,3.0,2.0,2.0,529.0,151.22021949239888,1965.8799955347176,-37.8612,144.8247,Western Metropolitan,5301.0
234,Altona,2,h,857000.0,SP,hockingstuart,13.8,3018.0,2.0,2.0,1.0,675.0,100.0,1950.0,-37.8653,144.8129,Western Metropolitan,5301.0
235,Altona,3,h,1500000.0,S,Barlow,13.8,3018.0,3.0,1.0,1.0,929.0,151.22021949239888,1965.8799955347176,-37.8651,144.832,Western Metropolitan,5301.0
236,Altona,3,u,730000.0,SP,Barlow,13.8,3018.0,3.0,2.0,1.0,70.0,3.0,2014.0,-37.868,144.8285,Western Metropolitan,5301.0
237,Altona,3,h,900000.0,S,Sweeney,13.8,3018.0,3.0,1.0,4.0,697.0,151.22021949239888,1965.8799955347176,-37.871,144.8075,Western Metropolitan,5301.0
238,Altona,3,h,740000.0,S,Greg,13.8,3018.0,3.0,1.0,2.0,604.0,151.22021949239888,1965.8799955347176,-37.8631,144.8195,Western Metropolitan,5301.0
239,Altona,4,h,931000.0,S,Sweeney,13.8,3018.0,4.0,2.0,3.0,532.0,151.22021949239888,1970.0,-37.8637,144.8365,Western Metropolitan,5301.0
240,Altona,2,h,535600.0,SP,Compton,13.8,3018.0,2.0,1.0,1.0,154.0,91.0,1996.0,-37.8646,144.8272,Western Metropolitan,5301.0
241,Altona North,5,h,1085000.0,S,FN,11.1,3025.0,5.0,3.0,6.0,592.0,251.0,1965.0,-37.8388,144.8567,Western Metropolitan,5132.0
242,Altona North,3,h,781000.0,S,Jas,11.1,3025.0,3.0,1.0,2.0,533.0,117.0,1970.0,-37.8291,144.835,Western Metropolitan,5132.0
243,Altona North,4,h,857500.0,S,hockingstuart,11.1,3025.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.809849065321295,144.99633776420606,Western Metropolitan,5132.0
244,Altona North,4,h,960000.0,S,Sweeney,11.1,3025.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.809849065321295,144.99633776420606,Western Metropolitan,5132.0
245,Altona North,3,h,750000.0,SP,Jas,11.1,3025.0,3.0,1.0,3.0,554.0,151.22021949239888,1965.8799955347176,-37.8449,144.85,Western Metropolitan,5132.0
246,Altona North,2,t,421000.0,S,hockingstuart,11.1,3025.0,2.0,1.0,1.0,77.0,77.0,2009.0,-37.8351,144.8529,Western Metropolitan,5132.0
247,Altona North,3,h,1405000.0,S,Sweeney,11.1,3025.0,3.0,1.0,3.0,655.0,151.22021949239888,1965.8799955347176,-37.8338,144.8562,Western Metropolitan,5132.0
248,Altona North,3,h,683000.0,S,FN,11.1,3025.0,3.0,1.0,2.0,534.0,167.0,1967.0,-37.8284,144.8355,Western Metropolitan,5132.0
249,Altona North,3,h,623000.0,S,Sweeney,11.1,3025.0,3.0,1.0,3.0,540.0,151.22021949239888,1965.8799955347176,-37.8267,144.8368,Western Metropolitan,5132.0
250,Altona North,3,h,720000.0,VB,Greg,11.1,3025.0,3.0,2.0,1.0,0.0,130.0,2012.0,-37.8379,144.8583,Western Metropolitan,5132.0
251,Altona North,4,t,780000.0,S,hockingstuart,11.1,3025.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.809849065321295,144.99633776420606,Western Metropolitan,5132.0
252,Altona North,3,u,720000.0,S,hockingstuart,11.1,3025.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.809849065321295,144.99633776420606,Western Metropolitan,5132.0
253,Altona North,3,h,705000.0,SP,Village,11.1,3025.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.809849065321295,144.99633776420606,Western Metropolitan,5132.0
254,Altona North,3,h,588000.0,S,Williams,11.1,3025.0,3.0,1.0,1.0,328.0,118.0,1970.0,-37.838,144.8555,Western Metropolitan,5132.0
255,Altona North,4,h,720000.0,VB,hockingstuart,11.1,3025.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.809849065321295,144.99633776420606,Western Metropolitan,5132.0
256,Altona North,3,h,710000.0,PI,Village,11.1,3025.0,3.0,1.0,3.0,540.0,116.0,1960.0,-37.8294,144.8378,Western Metropolitan,5132.0
257,Altona North,2,h,550000.0,SP,RT,11.1,3025.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.809849065321295,144.99633776420606,Western Metropolitan,5132.0
258,Altona North,3,u,640000.0,VB,hockingstuart,11.1,3025.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.809849065321295,144.99633776420606,Western Metropolitan,5132.0
259,Altona North,3,h,537500.0,SP,hockingstuart,11.1,3025.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.809849065321295,144.99633776420606,Western Metropolitan,5132.0
260,Altona North,4,h,875000.0,SP,Jas,11.1,3025.0,3.0,1.0,4.0,559.0,169.0,1965.0,-37.8448,144.8529,Western Metropolitan,5132.0
261,Altona North,3,h,800000.0,S,Barlow,11.1,3025.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.809849065321295,144.99633776420606,Western Metropolitan,5132.0
262,Altona North,3,t,713500.0,S,Greg,11.1,3025.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.809849065321295,144.99633776420606,Western Metropolitan,5132.0
263,Altona North,3,h,700000.0,VB,Jas,11.1,3025.0,3.0,1.0,3.0,554.0,151.22021949239888,1965.8799955347176,-37.8449,144.85,Western Metropolitan,5132.0
264,Altona North,2,h,551000.0,SP,RT,11.1,3025.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.809849065321295,144.99633776420606,Western Metropolitan,5132.0
265,Altona North,3,h,685000.0,SP,Greg,11.1,3025.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.809849065321295,144.99633776420606,Western Metropolitan,5132.0
266,Altona North,2,t,640000.0,S,Williams,11.1,3025.0,2.0,1.0,1.0,252.0,151.22021949239888,1965.0,-37.8397,144.8602,Western Metropolitan,5132.0
267,Altona North,4,h,650000.0,SP,Williams,11.1,3025.0,4.0,1.0,4.0,558.0,151.22021949239888,1965.8799955347176,-37.8451,144.8529,Western Metropolitan,5132.0
268,Altona North,3,h,925000.0,SP,RT,11.1,3025.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.809849065321295,144.99633776420606,Western Metropolitan,5132.0
269,Altona North,3,t,670000.0,VB,Greg,11.1,3025.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.809849065321295,144.99633776420606,Western Metropolitan,5132.0
270,Altona North,3,h,680000.0,SP,Hunter,11.1,3025.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.809849065321295,144.99633776420606,Western Metropolitan,5132.0
271,Altona North,3,h,765000.0,S,Greg,11.1,3025.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.809849065321295,144.99633776420606,Western Metropolitan,5132.0
272,Altona North,3,h,675000.0,S,hockingstuart,11.1,3025.0,3.0,2.0,2.0,171.0,109.0,2012.0,-37.8337,144.8554,Western Metropolitan,5132.0
273,Altona North,3,h,708000.0,S,Greg,11.1,3025.0,3.0,1.0,2.0,585.0,97.0,1960.0,-37.8258,144.8523,Western Metropolitan,5132.0
274,Altona North,3,t,656000.0,SP,Gunn&Co,11.1,3025.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.809849065321295,144.99633776420606,Western Metropolitan,5132.0
275,Altona North,4,h,883000.0,S,hockingstuart,11.1,3025.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.809849065321295,144.99633776420606,Western Metropolitan,5132.0
276,Altona North,4,h,965000.0,SP,Gunn&Co,11.1,3025.0,4.0,1.0,4.0,851.0,151.22021949239888,1965.8799955347176,-37.8345,144.8444,Western Metropolitan,5132.0
277,Altona North,3,h,870000.0,S,Hunter,11.1,3025.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.809849065321295,144.99633776420606,Western Metropolitan,5132.0
278,Altona North,3,h,681000.0,PI,Village,11.1,3025.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.809849065321295,144.99633776420606,Western Metropolitan,5132.0
279,Altona North,2,h,522500.0,SA,hockingstuart,11.1,3025.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.809849065321295,144.99633776420606,Western Metropolitan,5132.0
280,Altona North,5,h,972000.0,S,Sweeney,11.1,3025.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.809849065321295,144.99633776420606,Western Metropolitan,5132.0
281,Altona North,3,t,590000.0,PI,RT,11.1,3025.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.809849065321295,144.99633776420606,Western Metropolitan,5132.0
282,Altona North,2,h,450000.0,PI,RT,11.1,3025.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.809849065321295,144.99633776420606,Western Metropolitan,5132.0
283,Altona North,3,h,765000.0,S,Greg,11.1,3025.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.809849065321295,144.99633776420606,Western Metropolitan,5132.0
284,Altona North,3,h,750000.0,VB,Greg,11.1,3025.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.809849065321295,144.99633776420606,Western Metropolitan,5132.0
285,Altona North,3,h,680000.0,S,Sweeney,11.1,3025.0,3.0,1.0,3.0,551.0,151.22021949239888,1965.8799955347176,-37.8254,144.8514,Western Metropolitan,5132.0
286,Altona North,2,t,510000.0,SP,Williams,11.1,3025.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.809849065321295,144.99633776420606,Western Metropolitan,5132.0
287,Altona North,3,h,770000.0,SP,hockingstuart,11.1,3025.0,3.0,1.0,3.0,602.0,603.0,1965.8799955347176,-37.8327,144.8451,Western Metropolitan,5132.0
288,Altona North,3,h,923000.0,S,Greg,11.1,3025.0,3.0,1.0,2.0,740.0,151.22021949239888,1965.8799955347176,-37.8269,144.8455,Western Metropolitan,5132.0
289,Altona North,4,h,693000.0,SP,Raine&Horne,11.1,3025.0,4.0,2.0,4.0,315.0,170.0,2008.0,-37.8391,144.8467,Western Metropolitan,5132.0
290,Altona North,3,h,620000.0,SP,Hunter,11.1,3025.0,5.0,2.0,2.0,276.0,100.0,2010.0,-37.8262,144.8443,Western Metropolitan,5132.0
291,Altona North,3,h,800000.0,S,Buxton,11.1,3025.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.809849065321295,144.99633776420606,Western Metropolitan,5132.0
292,Altona North,3,h,728500.0,S,Jas,11.1,3025.0,3.0,1.0,1.0,531.0,157.0,1960.0,-37.8277,144.8385,Western Metropolitan,5132.0
293,Altona North,3,h,931000.0,S,hockingstuart,11.1,3025.0,3.0,2.0,1.0,590.0,160.0,1950.0,-37.8382,144.8649,Western Metropolitan,5132.0
294,Altona North,3,h,988000.0,S,Sweeney,11.1,3025.0,3.0,1.0,4.0,715.0,151.22021949239888,2008.0,-37.8423,144.8632,Western Metropolitan,5132.0
295,Altona North,3,h,590000.0,SP,RT,11.1,3025.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.809849065321295,144.99633776420606,Western Metropolitan,5132.0
296,Altona North,3,h,590000.0,S,Village,11.1,3025.0,3.0,1.0,2.0,561.0,151.22021949239888,1965.8799955347176,-37.8444,144.8491,Western Metropolitan,5132.0
297,Altona North,2,h,610000.0,S,RT,11.1,3025.0,2.0,1.0,2.0,691.0,151.22021949239888,1965.8799955347176,-37.834,144.8553,Western Metropolitan,5132.0
298,Altona North,3,h,815000.0,S,hockingstuart,11.1,3025.0,3.0,2.0,3.0,555.0,130.0,1960.0,-37.8318,144.8388,Western Metropolitan,5132.0
